SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
12;17.419;POV;visible;Left;-88446
12;17.575;POV;visible;Left;-88592
12;17.633;POV;visible;Middle;-88736
12;17.888;POV;visible;Right;-88876
12;17.939;Ring;timeout;;-84838
12;17.984;Ring;timeout;;-84886
12;18.051;Ring;timeout;;-84984
12;18.106;Ring;timeout;;-85076
12;18.117;POV;visible;Middle;-89016
12;18.140;Ring;timeout;;-85124
12;18.185;Ring;timeout;;-85172
12;18.229;Ring;timeout;;-85220
12;18.296;Ring;timeout;;-85308
12;18.319;Ring;timeout;;-85356
12;18.341;Ring;timeout;;-85404
12;18.430;Ring;timeout;;-85452
12;18.519;Ring;timeout;;-85636
12;18.575;Ring;timeout;;-85684
12;18.621;Ring;timeout;;-85732
12;18.653;Ring;timeout;;-85780
12;18.687;Ring;timeout;;-85868
12;18.754;Ring;timeout;;-85916
12;18.799;Ring;timeout;;-85964
12;18.822;Ring;timeout;;-86012
12;18.866;Ring;timeout;;-86060
12;25.095;Ring;visible;(38.5, 0.0, 248.1);-89430
12;25.128;Ring;visible;(43.4, 0.0, 248.0);-89528
12;25.188;Ring;visible;(38.3, 0.0, 250.0);-89576
12;25.252;Ring;visible;(47.0, 0.0, 249.9);-89624
12;25.355;Ring;visible;(36.8, 0.0, 253.6);-89714
12;25.419;Ring;visible;(41.4, 0.0, 254.2);-89762
12;25.487;Ring;visible;(31.0, 0.0, 257.2);-89810
12;25.555;Ring;visible;(41.9, 0.0, 256.9);-89900
12;25.613;Ring;success;;-86950
12;25.658;Ring;success;;-86998
12;25.688;Ring;visible;(48.0, 0.0, 258.6);-89952
12;25.725;Ring;success;;-87140
12;25.756;Ring;visible;(47.8, 0.0, 260.0);-90046
12;25.822;Ring;visible;(53.2, 0.0, 260.5);-90094
12;25.837;Ring;success;;-87236
12;25.947;Ring;visible;(33.6, 0.0, 266.1);-90188
12;25.978;Ring;visible;(45.3, 0.0, 264.9);-90236
12;26.045;Ring;visible;(53.5, 0.0, 265.0);-90284
12;26.104;POV;timeout;;-88300
12;26.115;Ring;visible;(48.3, 0.0, 267.2);-90334
12;26.127;Ring;success;;-87604
12;26.173;Ring;success;;-87652
12;26.246;Ring;visible;(49.8, 0.0, 269.6);-90430
12;26.313;Ring;visible;(32.5, 0.0, 273.7);-90478
12;26.349;Ring;visible;(40.1, 0.0, 273.2);-90526
12;26.470;Ring;visible;(46.0, 0.0, 274.8);-90618
12;26.484;POV;timeout;;-88446
12;26.529;Ring;success;;-88118
12;26.540;Ring;visible;(48.4, 0.0, 275.8);-90668
12;26.606;Ring;visible;(37.4, 0.0, 278.9);-90762
12;26.629;POV;timeout;;-88592
12;26.649;Ring;visible;(44.0, 0.0, 278.7);-90812
12;26.696;POV;timeout;;-88736
12;26.931;POV;timeout;;-88876
12;27.154;POV;timeout;;-89016
12;27.624;Ring;timeout;;-87046
12;27.758;Ring;timeout;;-87188
12;27.825;Ring;timeout;;-87284
12;27.892;Ring;timeout;;-87372
12;27.915;Ring;timeout;;-87420
12;27.981;Ring;timeout;;-87468
12;28.016;Ring;timeout;;-87516
12;28.160;Ring;timeout;;-87700
12;28.239;Ring;timeout;;-87750
12;28.260;Ring;timeout;;-87798
12;28.293;Ring;timeout;;-87886
12;28.372;Ring;timeout;;-87934
12;28.394;Ring;timeout;;-87982
12;28.427;Ring;timeout;;-88030
12;34.717;Ring;success;;-89430
12;34.807;Ring;success;;-89576
12;34.881;Ring;visible;(52.0, 0.0, 330.7);-91320
12;34.948;Ring;visible;(51.1, 0.0, 332.2);-91368
12;35.017;Ring;visible;(48.6, 0.0, 333.9);-91464
12;35.052;Ring;success;;-89762
12;35.151;Ring;visible;(45.2, 0.0, 337.2);-91514
12;35.186;Ring;success;;-89900
12;35.218;Ring;visible;(45.1, 0.0, 338.6);-91618
