SubjectId;Timestamp;EventType;EventStatus;EventInfo;EventId
16;2.318;Ring;visible;(33.8, 0.0, 183.4);-113558
16;2.351;Ring;visible;(18.5, 0.0, 186.5);-113606
16;2.384;Ring;visible;(38.5, 0.0, 184.0);-113654
16;2.420;Ring;visible;(20.1, 0.0, 187.7);-113742
16;2.485;Ring;visible;(36.8, 0.0, 186.4);-113790
16;2.519;Ring;visible;(37.3, 0.0, 186.9);-113838
16;2.554;Ring;visible;(23.6, 0.0, 189.8);-113886
16;2.623;Ring;visible;(28.4, 0.0, 190.5);-113974
16;2.655;Ring;visible;(24.5, 0.0, 191.7);-114022
16;2.688;Ring;visible;(34.2, 0.0, 190.8);-114070
16;2.703;Ring;success;;-111404
16;2.803;Ring;success;;-111540
16;2.826;Ring;success;;-111588
16;2.970;Ring;success;;-111732
16;3.004;Ring;success;;-111820
16;3.083;POV;timeout;;-112236
16;3.216;Ring;success;;-112052
16;3.366;POV;visible;Left;-114264
16;3.395;POV;timeout;;-112376
16;3.428;POV;timeout;;-112474
16;3.522;POV;visible;Right;-114414
16;3.551;POV;timeout;;-112572
16;3.664;POV;timeout;;-112708
16;3.696;POV;timeout;;-112806
16;3.715;POV;visible;Left;-114560
16;3.859;POV;visible;Right;-114704
16;4.428;POV;visible;Middle;-114846
16;4.478;Ring;timeout;;-111162
16;4.534;Ring;timeout;;-111210
16;4.558;Ring;timeout;;-111308
16;4.607;POV;visible;Middle;-114984
16;4.646;Ring;timeout;;-111356
16;4.690;Ring;timeout;;-111452
16;4.825;Ring;timeout;;-111636
16;4.881;Ring;timeout;;-111684
16;5.025;Ring;timeout;;-111868
16;5.059;Ring;timeout;;-111916
16;5.082;Ring;timeout;;-111964
16;5.193;Ring;timeout;;-112100
16;5.227;Ring;timeout;;-112148
16;3.827;Ring;visible;(34.6, 0.0, 244.0);-115288
16;3.861;Ring;visible;(34.0, 0.0, 244.8);-115336
16;3.908;Ring;visible;(31.1, 0.0, 246.1);-115384
16;3.940;Ring;visible;(34.9, 0.0, 246.2);-115432
16;4.040;Ring;visible;(36.4, 0.0, 248.0);-115524
16;4.072;Ring;visible;(30.2, 0.0, 249.7);-115572
16;4.106;Ring;visible;(40.5, 0.0, 248.7);-115620
16;4.140;Ring;visible;(43.0, 0.0, 249.0);-115668
16;4.241;Ring;visible;(28.0, 0.0, 253.4);-115758
16;4.285;Ring;visible;(31.9, 0.0, 253.7);-115806
16;4.318;Ring;visible;(38.6, 0.0, 253.3);-115854
16;4.430;Ring;visible;(48.1, 0.0, 254.1);-115944
16;4.498;Ring;visible;(29.6, 0.0, 258.4);-115992
16;4.566;Ring;visible;(41.1, 0.0, 257.9);-116040
16;4.579;Ring;success;;-113230
16;4.691;Ring;success;;-113326
16;4.701;Ring;visible;(47.2, 0.0, 259.7);-116132
16;4.758;Ring;success;;-113462
16;4.768;Ring;visible;(35.9, 0.0, 262.8);-116182
16;4.833;Ring;visible;(45.0, 0.0, 262.7);-116276
16;4.848;POV;timeout;;-114264
16;4.901;Ring;visible;(30.2, 0.0, 266.4);-116326
16;4.991;Ring;visible;(34.2, 0.0, 267.6);-116418
16;4.995;POV;timeout;;-114414
16;5.046;Ring;visible;(53.4, 0.0, 265.7);-116466
16;5.101;Ring;visible;(33.0, 0.0, 270.0);-116514
16;5.149;Ring;success;;-113974
16;5.171;POV;timeout;;-114560
16;5.327;POV;timeout;;-114704
16;5.897;POV;timeout;;-114846
16;6.064;POV;timeout;;-114984
16;6.310;Ring;timeout;;-112950
16;6.333;Ring;timeout;;-112998
16;6.378;Ring;timeout;;-113046
16;6.445;Ring;timeout;;-113094
16;6.489;Ring;timeout;;-113142
16;6.556;Ring;timeout;;-113278
16;6.657;Ring;timeout;;-113374
16;6.735;Ring;timeout;;-113510
16;6.779;Ring;timeout;;-113558
16;6.835;Ring;timeout;;-113606
16;6.858;Ring;timeout;;-113654
16;6.902;Ring;timeout;;-113742
16;6.969;Ring;timeout;;-113790
16;6.992;Ring;timeout;;-113838
16;7.036;Ring;timeout;;-113886
16;7.149;Ring;timeout;;-114022
16;7.171;Ring;timeout;;-114070
16;6.240;Ring;visible;(47.5, 0.0, 321.1);-117048
16;6.307;Ring;visible;(56.7, 0.0, 321.0);-117096
16;6.376;Ring;visible;(55.4, 0.0, 322.6);-117192
16;6.442;Ring;visible;(57.1, 0.0, 323.7);-117240
16;6.567;Ring;success;;-115524
16;6.580;Ring;visible;(63.1, 0.0, 325.5);-117330
16;6.612;Ring;success;;-115620
16;6.642;Ring;visible;(53.2, 0.0, 328.4);-117378
16;6.709;Ring;visible;(43.3, 0.0, 331.3);-117428
16;6.779;Ring;visible;(58.3, 0.0, 330.3);-117518
16;6.836;Ring;success;;-115854
16;6.910;Ring;visible;(54.7, 0.0, 333.6);-117568
16;6.980;Ring;visible;(42.3, 0.0, 336.9);-117658
16;7.045;Ring;visible;(46.1, 0.0, 337.7);-117706
16;7.081;Ring;success;;-116040
16;7.180;Ring;visible;(51.5, 0.0, 339.5);-117796
16;7.246;Ring;visible;(42.9, 0.0, 342.2);-117844
16;7.313;Ring;visible;(42.6, 0.0, 343.6);-117892
16;7.424;Ring;visible;(48.3, 0.0, 345.0);-117982
16;7.492;Ring;visible;(66.4, 0.0, 343.5);-118030
16;7.559;Ring;visible;(46.9, 0.0, 347.9);-118078
16;7.693;Ring;visible;(51.5, 0.0, 349.9);-118168
16;7.760;Ring;visible;(48.2, 0.0, 351.8);-118216
16;7.827;Ring;visible;(51.5, 0.0, 352.6);-118306
16;7.894;Ring;visible;(49.4, 0.0, 354.3);-118354
16;8.288;Ring;timeout;;-115288
16;8.333;Ring;timeout;;-115336
16;8.356;Ring;timeout;;-115384
16;8.401;Ring;timeout;;-115432
16;8.534;Ring;timeout;;-115572
16;8.601;Ring;timeout;;-115668
16;8.690;Ring;timeout;;-115758
16;8.759;Ring;timeout;;-115806
16;8.869;Ring;timeout;;-115944
16;8.935;Ring;timeout;;-115992
16;9.137;Ring;timeout;;-116132
16;9.204;Ring;timeout;;-116182
16;9.271;Ring;timeout;;-116276
16;9.338;Ring;timeout;;-116326
16;9.450;Ring;timeout;;-116418
16;9.474;Ring;timeout;;-116466
16;9.561;Ring;timeout;;-116514
