SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;MainTaskXPos;MainTaskZPos;SecondaryTask;SecondaryTaskInfo;EventInfo;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;HorizontalHmdRot;VerticalHmdRot
Subject #253;16.276;Audio;None;;;;None;;;31.99618;186.5805;9.72998;0;9.72998;0
Subject #253;16.386;Audio;None;;;;None;;;32.22062;187.8894;9.72998;0;9.72998;0
Subject #253;16.489;Audio;Middle;Task Started;;;Middle;Task Started;;32.42938;189.1069;9.72998;0;9.72998;0
Subject #253;16.600;Audio;Middle;;;;Middle;;;32.654;190.4168;9.72998;0;9.72998;0
Subject #253;16.700;Audio;Middle;;;;Middle;;;32.85748;191.6035;9.72998;0;9.72998;0
Subject #253;16.805;Audio;Middle;;;;Middle;;;33.06981;192.8417;9.72998;0;9.72998;0
Subject #253;16.916;Audio;Middle;;;;Middle;;;33.29585;194.1599;9.72998;0;9.72998;0
Subject #253;17.025;Audio;Middle;;;;Middle;;;33.51676;195.4483;9.72998;0;9.72998;0
Subject #253;17.135;Audio;Middle;;;;Middle;;;33.73807;196.739;9.72998;0;9.72998;0
Subject #253;17.242;Audio;Middle;;;;Middle;;;33.95727;198.0173;9.72998;0;9.72998;0
Subject #253;17.343;Audio;Middle;;;;Middle;;;34.16101;199.2055;9.72998;0;9.72998;0
Subject #253;17.446;Audio;Middle;;;;Middle;;;34.37175;200.4345;9.72998;0;9.72998;0
Subject #253;17.547;Audio;Middle;;;;Middle;;;34.57464;201.6177;9.72998;0;9.72998;0
Subject #253;17.653;Audio;Middle;;;;Middle;;;34.78948;202.8707;9.72998;0;9.72998;0
Subject #253;17.753;Audio;Middle;;;;Middle;;;34.9925;204.0546;9.72998;0;9.72998;0
Subject #253;17.854;Audio;Middle;;;;Middle;;;35.19733;205.2492;9.72998;0;9.72998;0
Subject #253;17.964;Audio;Middle;;;;Middle;;;35.42115;206.5545;9.72998;0;9.72998;0
Subject #253;18.072;Audio;Middle;;;;Middle;;;35.64101;207.8367;9.72998;0;9.72998;0
Subject #253;18.174;Audio;Middle;;;;Middle;;;35.84678;209.0366;9.72998;0;9.72998;0
Subject #253;18.277;Audio;Middle;;;;Middle;;;36.05498;210.2508;9.72998;0;9.72998;0
Subject #253;18.378;Audio;Middle;;;;Middle;;;36.26083;211.4513;9.72998;0;9.72998;0
Subject #253;18.485;Audio;Middle;;;;Middle;;;36.47773;212.7162;9.72998;0;9.72998;0
Subject #253;18.586;Audio;Middle;;;;Middle;;;36.68372;213.9175;9.72998;0;9.72998;0
Subject #253;18.696;Audio;Middle;;;;Middle;;;36.90562;215.2116;9.72998;0;9.72998;0
Subject #253;18.805;Audio;Middle;;;;Middle;;;37.12738;216.5049;9.72998;0;9.72998;0
Subject #253;18.918;Audio;Middle;;;;Middle;;;37.35574;217.8366;9.72998;0;9.72998;0
Subject #253;19.025;Audio;Middle;;;;Middle;;;37.57387;219.1087;9.72998;0;9.72998;0
Subject #253;19.133;Audio;Middle;;;;Middle;;;37.79251;220.3838;9.72998;0;9.72998;0
Subject #253;19.235;Audio;Middle;;;;Middle;;;37.99755;221.5796;9.72998;0;9.72998;0
Subject #253;19.337;Audio;Middle;;;;Middle;;;38.20514;222.7902;9.72998;0;9.72998;0
Subject #253;19.439;Audio;Middle;;;;Middle;;;38.41306;224.0027;9.72998;0;9.72998;0
Subject #253;19.546;Audio;Middle;;;;Middle;;;38.63055;225.2711;9.72998;0;9.72998;0
Subject #253;19.653;Audio;Middle;;;;Middle;;;38.84599;226.5276;9.72998;0;9.72998;0
Subject #253;19.753;Audio;Middle;;;;Middle;;;39.04945;227.7141;9.72998;0;9.72998;0
Subject #253;19.858;Audio;Middle;;;;Middle;;;39.26118;228.9489;9.72998;0;9.72998;0
Subject #253;19.967;Audio;Middle;;;;Middle;;;39.48268;230.2406;9.72998;0;9.72998;0
Subject #253;20.070;Audio;Middle;;;;Middle;;;39.69136;231.4576;9.72998;0;9.72998;0
Subject #253;20.176;Audio;Middle;;;;Middle;;;39.90755;232.7184;9.72998;0;9.72998;0
Subject #253;20.281;Audio;Middle;;;;Middle;;;40.11996;233.9572;9.72998;0;9.72998;0
Subject #253;20.390;Audio;Middle;;;;Middle;;;40.34175;235.2506;9.72998;0;9.72998;0
Subject #253;20.497;Audio;Middle;;;;Middle;;;40.55815;236.5126;9.72998;0;9.72998;0
Subject #253;20.607;Audio;Middle;;;;Middle;;;40.78115;237.8131;9.72998;0;9.72998;0
Subject #253;20.710;Audio;Middle;;;;Middle;;;40.99062;239.0347;9.72998;0;9.72998;0
Subject #253;20.817;Audio;Middle;;;;Middle;;;41.20693;240.2962;9.72998;0;9.72998;0
Subject #253;20.922;Audio;Middle;;;;Middle;;;41.41925;241.5345;9.72998;0;9.72998;0
Subject #253;21.025;Audio;Middle;;;;Middle;;;41.62879;242.7565;9.72998;0;9.72998;0
Subject #253;21.131;Audio;Middle;;;;Middle;;;41.84512;244.018;9.72998;0;9.72998;0
Subject #253;21.236;Audio;Middle;;;;Middle;;;42.05519;245.2431;9.72998;0;9.72998;0
Subject #253;21.341;Audio;Middle;;;;Middle;;;42.26933;246.4919;9.72998;0;9.72998;0
Subject #253;21.454;Audio;None;Timeout;;;None;Timeout;;42.49694;247.8194;9.72998;0;9.72998;0
Subject #253;21.560;Audio;None;;;;None;;;42.71336;249.0815;9.72998;0;9.72998;0
Subject #253;21.663;Audio;None;;;;None;;;42.92275;250.3027;9.72998;0;9.72998;0
Subject #253;21.769;Audio;None;;;;None;;;43.13875;251.5623;9.72998;0;9.72998;0
Subject #253;21.877;Audio;None;;;;None;;;43.35637;252.8315;9.72998;0;9.72998;0
Subject #253;21.986;Audio;None;;;;None;;;43.57721;254.1193;9.72998;0;9.72998;0
Subject #253;22.097;Audio;None;;;;None;;;43.80246;255.433;9.72998;0;9.72998;0
Subject #253;22.206;Audio;None;;;;None;;;44.02472;256.7292;9.72998;0;9.72998;0
Subject #253;22.312;Audio;None;;;;None;;;44.23934;257.9808;9.72998;0;9.72998;0
Subject #253;22.423;Audio;None;;;;None;;;44.46424;259.2924;9.72998;0;9.72998;0
Subject #253;22.536;Audio;None;;;;None;;;44.69224;260.622;9.72998;0;9.72998;0
Subject #253;22.639;Audio;None;;;;None;;;44.90187;261.8446;9.72998;0;9.72998;0
Subject #253;22.741;Audio;None;;;;None;;;45.10884;263.0516;9.72998;0;9.72998;0
Subject #253;22.850;Audio;None;;;;None;;;45.33088;264.3465;9.72998;0;9.72998;0
Subject #253;22.956;Audio;None;;;;None;;;45.54551;265.5982;9.72998;0;9.72998;0
Subject #253;23.066;Audio;None;;;;None;;;45.76741;266.8923;9.72998;0;9.72998;0
Subject #253;23.171;Audio;None;;;;None;;;45.98087;268.1372;9.72998;0;9.72998;0
Subject #253;23.278;Audio;None;;;;None;;;46.19856;269.4067;9.72998;0;9.72998;0
Subject #253;23.380;Audio;None;;;;None;;;46.40495;270.6104;9.72998;0;9.72998;0
Subject #253;23.485;Audio;None;;;;None;;;46.61838;271.8551;9.72998;0;9.72998;0
Subject #253;23.595;Audio;None;;;;None;;;46.83972;273.1459;9.72998;0;9.72998;0
Subject #253;23.703;Audio;None;;;;None;;;47.05878;274.4235;9.72998;0;9.72998;0
Subject #253;23.804;Audio;None;;;;None;;;47.26623;275.6333;9.72998;0;9.72998;0
Subject #253;23.913;Audio;None;;;;None;;;47.48667;276.9189;9.72998;0;9.72998;0
Subject #253;24.025;Audio;None;;;;None;;;47.71271;278.2372;9.72998;0;9.72998;0
Subject #253;24.135;Audio;None;;;;None;;;47.93627;279.5409;9.72998;0;9.72998;0
Subject #253;24.242;Audio;None;;;;None;;;48.15258;280.8025;9.72998;0;9.72998;0
Subject #253;24.347;Audio;None;;;;None;;;48.36584;282.0462;9.72998;0;9.72998;0
Subject #253;24.458;Audio;None;;;;None;;;48.59146;283.362;9.72998;0;9.72998;0
Subject #253;24.565;Audio;None;;;;None;;;48.80941;284.633;9.72998;0;9.72998;0
Subject #253;24.675;Audio;None;;;;None;;;49.03111;285.9259;9.72998;0;9.72998;0
Subject #253;24.781;Audio;None;;;;None;;;49.24562;287.1769;9.72998;0;9.72998;0
Subject #253;24.881;Audio;None;;;;None;;;49.44909;288.3635;9.72998;0;9.72998;0
Subject #253;24.989;Audio;None;;;;None;;;49.66837;289.6423;9.72998;0;9.72998;0
Subject #253;25.094;Audio;None;;;;None;;;49.88032;290.8784;9.72998;0;9.72998;0
Subject #253;25.202;Audio;None;;;;None;;;50.09931;292.1555;9.72998;0;9.72998;0
Subject #253;25.314;Audio;None;;;;None;;;50.32654;293.4807;9.72998;0;9.72998;0
Subject #253;25.422;Audio;None;;;;None;;;50.5463;294.7623;9.72998;0;9.72998;0
Subject #253;25.529;Audio;None;;;;None;;;50.76364;296.0298;9.72998;0;9.72998;0
Subject #253;25.640;Audio;None;;;;None;;;50.98703;297.3326;9.72998;0;9.72998;0
Subject #253;25.749;Audio;None;;;;None;;;51.209;298.6271;9.72998;0;9.72998;0
Subject #253;25.858;Audio;None;;;;None;;;51.43068;299.9199;9.72998;0;9.72998;0
Subject #253;25.959;Audio;None;;;;None;;;51.63529;301.1131;9.72998;0;9.72998;0
Subject #253;26.066;Audio;None;;;;None;;;51.85312;302.3835;9.72998;0;9.72998;0
Subject #253;26.177;Audio;None;;;;None;;;52.07695;303.6888;9.72998;0;9.72998;0
Subject #253;26.282;Audio;None;;;;None;;;52.29092;304.9367;9.72998;0;9.72998;0
Subject #253;26.388;Audio;None;;;;None;;;52.50587;306.1902;9.72998;0;9.72998;0
Subject #253;26.494;Audio;None;;;;None;;;52.71932;307.4351;9.72998;0;9.72998;0
Subject #253;26.601;Audio;None;;;;None;;;52.93688;308.7038;9.72998;0;9.72998;0
Subject #253;26.710;Audio;None;;;;None;;;53.15933;310.0011;9.72998;0;9.72998;0
Subject #253;26.816;Audio;None;;;;None;;;53.37343;311.2496;9.72998;0;9.72998;0
Subject #253;26.925;Audio;None;;;;None;;;53.59457;312.5393;9.72998;0;9.72998;0
Subject #253;27.033;Audio;None;;;;None;;;53.8125;313.8102;9.72998;0;9.72998;0
Subject #253;27.140;Audio;None;;;;None;;;54.03003;315.0788;9.72998;0;9.72998;0
Subject #253;27.245;Audio;None;;;;None;;;54.24358;316.3242;9.72998;0;9.72998;0
Subject #253;27.355;Audio;None;;;;None;;;54.46693;317.6267;9.72998;0;9.72998;0
Subject #253;27.461;Audio;None;;;;None;;;54.68191;318.8805;9.72998;0;9.72998;0
Subject #253;27.568;Audio;None;;;;None;;;54.89795;320.1404;9.72998;0;9.72998;0
Subject #253;27.677;Audio;None;;;;None;;;55.11972;321.4337;9.72998;0;9.72998;0
Subject #253;27.782;Audio;None;;;;None;;;55.33293;322.6772;9.72998;0;9.72998;0
Subject #253;27.888;Audio;None;;;;None;;;55.54695;323.9253;9.72998;0;9.72998;0
Subject #253;27.998;Audio;None;;;;None;;;55.7694;325.2227;9.72998;0;9.72998;0
Subject #253;28.098;Audio;None;;;;None;;;55.97338;326.4122;9.72998;0;9.72998;0
Subject #253;28.207;Audio;None;;;;None;;;56.1948;327.7035;9.72998;0;9.72998;0
Subject #253;28.316;Audio;None;;;;None;;;56.41461;328.9854;9.72998;0;9.72998;0
Subject #253;28.426;Audio;None;;;;None;;;56.63973;330.2982;9.72998;0;9.72998;0
Subject #253;28.532;Audio;None;;;;None;;;56.85455;331.551;9.72998;0;9.72998;0
Subject #253;28.642;Audio;None;;;;None;;;57.07563;332.8403;9.72998;0;9.72998;0
Subject #253;28.750;Audio;Left;Task Started;;;Left;Task Started;;57.29618;334.1265;9.72998;0;9.72998;0
Subject #253;28.850;Audio;Left;;;;Left;;;57.49923;335.3106;9.72998;0;9.72998;0
Subject #253;28.954;Audio;Left;;;;Left;;;57.70833;336.5301;9.72998;0;9.72998;0
Subject #253;29.061;Audio;Left;;;;Left;;;57.92707;337.8058;9.72998;0;9.72998;0
Subject #253;29.170;Audio;Left;;;;Left;;;58.14783;339.0932;9.72998;0;9.72998;0
Subject #253;29.279;Audio;Left;;;;Left;;;58.36849;340.3801;9.72998;0;9.72998;0
Subject #253;29.388;Audio;Left;;;;Left;;;58.59002;341.672;9.72998;0;9.72998;0
Subject #253;29.492;Audio;Left;;;;Left;;;58.80152;342.9054;9.72998;0;9.72998;0
Subject #253;29.601;Audio;Left;;;;Left;;;59.02028;344.1812;9.72998;0;9.72998;0
Subject #253;29.708;Audio;Left;;;;Left;;;59.23782;345.4498;9.72998;0;9.72998;0
Subject #253;29.814;Audio;Left;;;;Left;;;59.45245;346.7014;9.72998;0;9.72998;0
Subject #253;29.921;Audio;Left;;;;Left;;;59.67036;347.9724;9.72998;0;9.72998;0
