SubjectName;Timestamp;FeedbackType;MainTask;MainTaskInfo;MainTaskXPos;MainTaskZPos;PlayerXPos;PlayerZPos;HorizontalPlayerRot;VerticalPlayerRot;SecondaryTask;SecondaryTaskInfo;HorizontalHmdRot;VerticalHmdRot
Subject #259;0,020;Heat;;;;;-0,1;-0,6;9,72998;0;;;9,72998;0
Subject #259;0,195;Audio;;;;;-0,1;-0,6;9,72998;0;;;9,72998;0
Subject #259;0,333;Audio;;;;;-0,1;-0,6;9,72998;0;;;9,72998;0
Subject #259;0,471;Audio;;;;;-0,1;-0,6;9,72998;0;;;9,72998;0
Subject #259;0,599;Audio;;;;;-0,1;-0,6;9,72998;0;;;9,72998;0
Subject #259;0,733;Audio;;;;;-0,0910059;-0,5475476;9,72998;0;;;9,72998;0
Subject #259;0,864;Audio;;;;;-0,06404343;-0,3903061;9,72998;0;;;9,72998;0
Subject #259;0,966;Audio;;;;;-0,02554356;-0,1657801;9,72998;0;;;9,72998;0
Subject #259;1,083;Audio;;;;;0,03083765;0,1630274;9,72998;0;;;9,72998;0
Subject #259;1,185;Audio;;;;;0,09112487;0,5146143;9,72998;0;;;9,72998;0
Subject #259;1,316;Audio;;;;;0,1844693;1,058986;9,72998;0;;;9,72998;0
Subject #259;1,418;Audio;;;;;0,2694338;1,554488;9,72998;0;;;9,72998;0
Subject #259;1,549;Audio;;;;;0,3946017;2,284451;9,72998;0;;;9,72998;0
Subject #259;1,649;Audio;;;;;0,5017903;2,90956;9,72998;0;;;9,72998;0
Subject #259;1,751;Audio;;;;;0,6198056;3,597809;9,72998;0;;;9,72998;0
Subject #259;1,882;Audio;;;;;0,7895151;4,587533;9,72998;0;;;9,72998;0
Subject #259;1,983;Audio;;;;;0,9310492;5,41294;9,72998;0;;;9,72998;0
Subject #259;2,115;Audio;;;;;1,132837;6,589741;9,72998;0;;;9,72998;0
Subject #259;2,216;Audio;;;;;1,298792;7,557563;9,72998;0;;;9,72998;0
Subject #259;2,349;Audio;;;;;1,533221;8,924723;9,72998;0;;;9,72998;0
Subject #259;2,482;Audio;;;;;1,784191;10,38835;9,72998;0;;;9,72998;0
Subject #259;2,582;Audio;;;;;1,986138;11,56607;9,72998;0;;;9,72998;0
Subject #259;2,682;Audio;;;;;2,189404;12,7515;9,72998;0;;;9,72998;0
Subject #259;2,818;Audio;;;;;2,464464;14,35561;9,72998;0;;;9,72998;0
Subject #259;2,948;Audio;;;;;2,728469;15,89525;9,72998;0;;;9,72998;0
Subject #259;3,049;Audio;;;;;2,934226;17,0952;9,72998;0;;;9,72998;0
Subject #259;3,182;Audio;;;;;3,202985;18,66256;9,72998;0;;;9,72998;0
Subject #259;3,315;Audio;;;;;3,472523;20,23448;9,72998;0;;;9,72998;0
Subject #259;3,416;Audio;;;;;3,67762;21,43057;9,72998;0;;;9,72998;0
Subject #259;3,548;Audio;;;;;3,946332;22,99767;9,72998;0;;;9,72998;0
Subject #259;3,688;Audio;Right;Task Started;;;4,22159;24,60293;9,72998;0;Right;Task Started;9,72998;0
Subject #259;3,817;Audio;Right;;;;4,489837;26,16731;9,72998;0;Right;;9,72998;0
Subject #259;3,918;Audio;Right;;;;4,695108;27,36442;9,72998;0;Right;;9,72998;0
Subject #259;4,048;Audio;Right;;;;4,958781;28,90213;9,72998;0;Right;;9,72998;0
Subject #259;4,182;Audio;Right;;;;5,23035;30,48589;9,72998;0;Right;;9,72998;0
Subject #259;4,315;Audio;Right;;;;5,500307;32,06024;9,72998;0;Right;;9,72998;0
Subject #259;4,448;Audio;Right;;;;5,770926;33,63845;9,72998;0;Right;;9,72998;0
Subject #259;4,582;Audio;Right;;;;6,041262;35,21502;9,72998;0;Right;;9,72998;0
Subject #259;4,717;Audio;Right;;;;6,313856;36,80475;9,72998;0;Right;;9,72998;0
Subject #259;4,849;Audio;Right;;;;6,583458;38,37703;9,72998;0;Right;;9,72998;0
Subject #259;4,982;Audio;Right;;;;6,851992;39,94308;9,72998;0;Right;;9,72998;0
Subject #259;5,116;Audio;Right;;;;7,123603;41,52708;9,72998;0;Right;;9,72998;0
Subject #259;5,248;Audio;Right;;;;7,39232;43,0942;9,72998;0;Right;;9,72998;0
Subject #259;5,381;Audio;Right;;;;7,662441;44,66951;9,72998;0;Right;;9,72998;0
Subject #259;5,515;Audio;Right;;;;7,933552;46,25058;9,72998;0;Right;;9,72998;0
Subject #259;5,649;Audio;Right;;;;8,204746;47,83215;9,72998;0;Right;;9,72998;0
Subject #259;5,782;Audio;Right;;;;8,474482;49,40521;9,72998;0;Right;;9,72998;0
Subject #259;5,915;Audio;Right;;;;8,743853;50,97615;9,72998;0;Right;;9,72998;0
Subject #259;6,048;Audio;Right;;;;9,013565;52,54907;9,72998;0;Right;;9,72998;0
Subject #259;6,150;Audio;Right;;;;9,218832;53,74616;9,72998;0;Right;;9,72998;0
Subject #259;6,278;Audio;Right;;;;9,481843;55,28;9,72998;0;Right;;9,72998;0
Subject #259;6,382;Audio;Right;;;;9,69176;56,50421;9,72998;0;Right;;9,72998;0
Subject #259;6,517;Audio;Right;;;;9,963282;58,08768;9,72998;0;Right;;9,72998;0
Subject #259;6,651;Audio;Right;;;;10,23739;59,68623;9,72998;0;Right;;9,72998;0
Subject #259;6,851;Audio;Right;;;;10,64142;62,04247;9,72998;0;Right;;9,72998;0
Subject #259;7,016;Audio;Right;;;;10,97651;63,99672;9,72998;0;Right;;9,72998;0
Subject #259;7,227;Audio;Right;;;;11,39922;66,4619;9,72998;0;Right;;9,72998;0
Subject #259;7,347;Audio;Right;;;;11,65119;67,93135;9,72998;0;Right;;9,72998;0
Subject #259;7,516;Audio;Right;;;;11,99171;69,91721;9,72998;0;Right;;9,72998;0
Subject #259;7,681;Audio;Right;;;;12,32716;71,87349;9,72998;0;Right;;9,72998;0
Subject #259;7,820;Audio;Right;;;;12,60791;73,5108;9,72998;0;Right;;9,72998;0
Subject #259;7,948;Audio;Right;;;;12,86727;75,02335;9,72998;0;Right;;9,72998;0
Subject #259;8,083;Audio;Right;;;;13,1424;76,62786;9,72998;0;Right;;9,72998;0
Subject #259;8,244;Audio;Right;;;;13,4692;78,53374;9,72998;0;Right;;9,72998;0
Subject #259;8,350;Audio;Right;;;;13,68258;79,77814;9,72998;0;Right;;9,72998;0
Subject #259;8,551;Audio;Right;;;;14,08904;82,14856;9,72998;0;Right;;9,72998;0
Subject #259;8,680;Audio;;Timeout;;;14,35176;83,68071;9,72998;0;;Timeout;9,72998;0
Subject #259;8,853;Audio;;;;;14,70102;85,71755;9,72998;0;;;9,72998;0
Subject #259;9,052;Audio;;;;;15,10465;88,07146;9,72998;0;;;9,72998;0
Subject #259;9,181;Audio;;;;;15,36695;89,60114;9,72998;0;;;9,72998;0
Subject #259;9,313;Audio;;;;;15,63771;91,18021;9,72998;0;;;9,72998;0
Subject #259;9,480;Audio;;;;;15,97379;93,14014;9,72998;0;;;9,72998;0
Subject #259;9,580;Audio;;;;;16,1778;94,32993;9,72998;0;;;9,72998;0
Subject #259;9,714;Audio;;;;;16,44825;95,90712;9,72998;0;;;9,72998;0
Subject #259;9,847;Audio;;;;;16,7192;97,48728;9,72998;0;;;9,72998;0
Subject #259;9,981;Audio;;;;;16,98993;99,06617;9,72998;0;;;9,72998;0
Subject #259;10,113;Audio;;;;;17,25816;100,6304;9,72998;0;;;9,72998;0
Subject #259;10,246;Audio;;;;;17,5285;102,207;9,72998;0;;;9,72998;0
Subject #259;10,385;Audio;;;;;17,80861;103,8406;9,72998;0;;;9,72998;0
Subject #259;10,513;Audio;;;;;18,06967;105,363;9,72998;0;;;9,72998;0
Subject #259;10,647;Audio;;;;;18,34251;106,9542;9,72998;0;;;9,72998;0
Subject #259;10,778;Audio;;;;;18,60475;108,4836;9,72998;0;;;9,72998;0
Subject #259;10,879;Audio;;;;;18,81234;109,6942;9,72998;0;;;9,72998;0
Subject #259;11,052;Audio;;;;;19,16018;111,7227;9,72998;0;;;9,72998;0
Subject #259;11,179;Audio;;;;;19,42178;113,2483;9,72998;0;;;9,72998;0
Subject #259;11,313;Audio;;;;;19,69164;114,8221;9,72998;0;;;9,72998;0
Subject #259;11,413;Audio;;;;;19,89456;116,0055;9,72998;0;;;9,72998;0
Subject #259;11,545;Audio;;;;;20,16342;117,5735;9,72998;0;;;9,72998;0
Subject #259;11,680;Audio;;;;;20,43753;119,172;9,72998;0;;;9,72998;0
Subject #259;11,823;Audio;;;;;20,72693;120,8598;9,72998;0;;;9,72998;0
Subject #259;11,947;Audio;;;;;20,9774;122,3205;9,72998;0;;;9,72998;0
Subject #259;12,079;Audio;;;;;21,24688;123,8921;9,72998;0;;;9,72998;0
Subject #259;12,213;Audio;;;;;21,51669;125,4656;9,72998;0;;;9,72998;0
Subject #259;12,345;Audio;;;;;21,78458;127,0278;9,72998;0;;;9,72998;0
Subject #259;12,479;Audio;;;;;22,05826;128,6239;9,72998;0;;;9,72998;0
Subject #259;12,613;Audio;;;;;22,32837;130,1991;9,72998;0;;;9,72998;0
Subject #259;12,745;Audio;;;;;22,59674;131,7643;9,72998;0;;;9,72998;0
Subject #259;12,909;Audio;;;;;22,92952;133,705;9,72998;0;;;9,72998;0
Subject #259;13,011;Audio;;;;;23,13507;134,9037;9,72998;0;;;9,72998;0
Subject #259;13,241;Audio;;;;;23,59923;137,6106;9,72998;0;;;9,72998;0
Subject #259;13,343;Audio;;;;;23,80947;138,8367;9,72998;0;;;9,72998;0
Subject #259;13,479;Audio;;;;;24,08479;140,4424;9,72998;0;;;9,72998;0
Subject #259;13,580;Audio;;;;;24,28837;141,6296;9,72998;0;;;9,72998;0
Subject #259;13,682;Audio;;;;;24,49338;142,8252;9,72998;0;;;9,72998;0
Subject #259;13,783;Audio;;;;;24,69963;144,028;9,72998;0;;;9,72998;0
Subject #259;13,911;Audio;;;;;24,96045;145,5491;9,72998;0;;;9,72998;0
Subject #259;14,046;Audio;;;;;25,23404;147,1446;9,72998;0;;;9,72998;0
Subject #259;14,146;Audio;;;;;25,43645;148,3251;9,72998;0;;;9,72998;0
Subject #259;14,351;Audio;;;;;25,85036;150,7389;9,72998;0;;;9,72998;0
Subject #259;14,478;Audio;;;;;26,11025;152,2546;9,72998;0;;;9,72998;0
Subject #259;14,612;Audio;;;;;26,38158;153,8369;9,72998;0;;;9,72998;0
Subject #259;14,745;Audio;;;;;26,6522;155,4152;9,72998;0;;;9,72998;0
Subject #259;14,882;Audio;;;;;26,93037;157,0374;9,72998;0;;;9,72998;0
Subject #259;15,010;Audio;;;;;27,19046;158,5542;9,72998;0;;;9,72998;0
Subject #259;15,175;Audio;;;;;27,52451;160,5023;9,72998;0;;;9,72998;0
Subject #259;15,309;Audio;;;;;27,79583;162,0847;9,72998;0;;;9,72998;0
Subject #259;15,447;Audio;;;;;28,07553;163,7158;9,72998;0;;;9,72998;0
Subject #259;15,611;Audio;;;;;28,40785;165,6538;9,72998;0;;;9,72998;0
Subject #259;15,777;Audio;;;;;28,74538;167,6223;9,72998;0;;;9,72998;0
Subject #259;15,912;Audio;;;;;29,01814;169,213;9,72998;0;;;9,72998;0
Subject #259;16,043;Audio;;;;;29,28534;170,7712;9,72998;0;;;9,72998;0
Subject #259;16,176;Audio;;;;;29,55584;172,3488;9,72998;0;;;9,72998;0
Subject #259;16,310;Audio;;;;;29,82644;173,9269;9,72998;0;;;9,72998;0
Subject #259;16,443;Audio;;;;;30,0968;175,5036;9,72998;0;;;9,72998;0
Subject #259;16,608;Audio;;;;;30,43016;177,4477;9,72998;0;;;9,72998;0
Subject #259;16,741;Audio;Middle;Task Started;;;30,69941;179,0179;9,72998;0;Middle;Task Started;9,72998;0
Subject #259;16,909;Audio;Middle;;;;31,04022;181,0055;9,72998;0;Middle;;9,72998;0
Subject #259;17,046;Audio;Middle;;;;31,31919;182,6324;9,72998;0;Middle;;9,72998;0
Subject #259;17,244;Audio;Middle;;;;31,72078;184,9744;9,72998;0;Middle;;9,72998;0
Subject #259;17,352;Audio;Middle;;;;31,93821;186,2424;9,72998;0;Middle;;9,72998;0
Subject #259;17,506;Audio;Middle;;;;32,25261;188,076;9,72998;0;Middle;;9,72998;0
Subject #259;17,687;Audio;Middle;;;;32,61882;190,2117;9,72998;0;Middle;;9,72998;0
Subject #259;17,813;Audio;Middle;;;;32,87291;191,6935;9,72998;0;Middle;;9,72998;0
Subject #259;18,086;Audio;Middle;;;;33,42385;194,9065;9,72998;0;Middle;;9,72998;0
Subject #259;18,242;Audio;Middle;;;;33,74509;196,7799;9,72998;0;Middle;;9,72998;0
Subject #259;18,377;Audio;Middle;;;;34,01782;198,3705;9,72998;0;Middle;;9,72998;0
Subject #259;18,509;Audio;Middle;;;;34,2862;199,9356;9,72998;0;Middle;;9,72998;0
Subject #259;18,676;Audio;Middle;;;;34,62471;201,9098;9,72998;0;Middle;;9,72998;0
Subject #259;18,850;Audio;Middle;;;;34,97846;203,9728;9,72998;0;Middle;;9,72998;0
Subject #259;19,012;Audio;Middle;;;;35,30521;205,8783;9,72998;0;Middle;;9,72998;0
Subject #259;19,190;Audio;Middle;;;;35,6661;207,983;9,72998;0;Middle;;9,72998;0
Subject #259;19,345;Audio;Middle;;;;35,98223;209,8266;9,72998;0;Middle;;9,72998;0
Subject #259;19,447;Audio;Middle;;;;36,18715;211,0217;9,72998;0;Middle;;9,72998;0
Subject #259;19,553;Audio;Middle;;;;36,40147;212,2716;9,72998;0;Middle;;9,72998;0
Subject #259;19,684;Audio;Middle;;;;36,67004;213,8378;9,72998;0;Middle;;9,72998;0
Subject #259;19,786;Audio;Middle;;;;36,87404;215,0275;9,72998;0;Middle;;9,72998;0
Subject #259;19,917;Audio;Middle;;;;37,14097;216,5843;9,72998;0;Middle;;9,72998;0
Subject #259;20,052;Audio;Middle;;;;37,4135;218,1736;9,72998;0;Middle;;9,72998;0
Subject #259;20,184;Audio;Middle;;;;37,6818;219,7383;9,72998;0;Middle;;9,72998;0
Subject #259;20,318;Audio;Middle;;;;37,95398;221,3257;9,72998;0;Middle;;9,72998;0
Subject #259;20,447;Audio;Middle;;;;38,21579;222,8525;9,72998;0;Middle;;9,72998;0
Subject #259;20,583;Audio;Middle;;;;38,49243;224,4658;9,72998;0;Middle;;9,72998;0
Subject #259;20,716;Audio;Middle;;;;38,76051;226,0293;9,72998;0;Middle;;9,72998;0
Subject #259;20,858;Audio;Middle;;;;39,0494;227,7141;9,72998;0;Middle;;9,72998;0
Subject #259;20,959;Audio;Middle;;;;39,25347;228,9041;9,72998;0;Middle;;9,729981;357,0305
Subject #259;21,117;Audio;Middle;;;;39,575;230,7793;9,72998;0;Middle;;9,72998;339,6135
Subject #259;21,302;Audio;Middle;;;;39,88887;232,6097;9,72998;0;Middle;;9,729981;328,6563
Subject #259;21,421;Audio;Middle;;;;40,19326;234,3848;9,72998;0;Middle;;9,729981;317,2919
Subject #259;21,550;Audio;;Timeout;;;40,45015;235,883;9,72998;0;;Timeout;9,729981;313,1415
Subject #259;21,687;Audio;;;;;40,73058;237,5184;9,72998;0;;;9,729979;310,319
Subject #259;21,850;Audio;;;;;41,06171;239,4495;9,72998;0;;;9,729982;309,3807
Subject #259;22,051;Audio;;;;;41,46726;241,8146;9,72998;0;;;9,729979;308,7526
Subject #259;22,182;Audio;;;;;41,72955;243,3443;9,72998;0;;;9,729979;308,7526
Subject #259;22,316;Audio;;;;;42,00736;244,9644;9,72998;0;;;9,729977;309,7644
Subject #259;22,486;Audio;;;;;42,35096;246,9682;9,72998;0;;;9,72998;317,6379
Subject #259;22,614;Audio;;;;;42,61246;248,4933;9,72998;0;;;9,72998;325,1251
Subject #259;22,783;Audio;;;;;42,95369;250,4833;9,72998;0;;;9,72998;333,647
Subject #259;22,948;Audio;;;;;43,28903;252,439;9,72998;0;;;9,729981;337,1701
Subject #259;23,080;Audio;;;;;43,55581;253,9948;9,72998;0;;;9,72998;340,5266
Subject #259;23,184;Audio;;;;;43,76635;255,2226;9,72998;0;;;9,729982;342,168
Subject #259;23,343;Audio;;;;;44,08819;257,0996;9,72998;0;;;9,729982;342,168
Subject #259;23,482;Audio;;;;;44,37045;258,7457;9,72998;0;;;9,729982;342,4795
Subject #259;23,642;Audio;;;;;44,69616;260,6451;9,72998;0;;;9,729982;342,4795
Subject #259;23,775;Audio;;;;;44,96611;262,2194;9,72998;0;;;9,729982;342,4795
Subject #259;23,879;Audio;;;;;45,17683;263,4483;9,72998;0;;;9,729982;342,4795
Subject #259;24,011;Audio;;;;;45,44472;265,0107;9,72998;0;;;9,729982;342,4795
Subject #259;24,145;Audio;;;;;45,71595;266,5924;9,72998;0;;;9,729982;342,4795
Subject #259;24,280;Audio;;;;;45,99147;268,1992;9,72998;0;;;9,729982;342,4795
Subject #259;24,407;Audio;;;;;46,24849;269,6981;9,72998;0;;;9,729982;342,4795
Subject #259;24,592;Audio;;;;;46,62062;271,8683;9,72998;0;;;9,72998;0
Subject #259;24,759;Audio;;;;;46,9608;273,8523;9,72998;0;;;9,72998;0
Subject #259;24,967;Audio;;;;;47,38071;276,3011;9,72998;0;;;9,72998;0
Subject #259;25,109;Audio;;;;;47,66792;277,9761;9,72998;0;;;9,72998;0
Subject #259;25,240;Audio;;;;;47,93554;279,5368;9,72998;0;;;9,72998;0
Subject #259;25,347;Audio;;;;;48,15473;280,8151;9,72998;0;;;9,72998;0
Subject #259;25,541;Audio;;;;;48,54699;283,1027;9,72998;0;;;9,72998;0
Subject #259;25,706;Audio;;;;;48,88214;285,0573;9,72998;0;;;9,72998;0
Subject #259;26,078;Audio;;;;;49,62752;289,4042;9,72998;0;;;9,72998;0
Subject #259;26,216;Audio;;;;;49,91544;291,0833;9,72998;0;;;9,72998;0
Subject #259;26,425;Audio;;;;;50,33736;293,5439;9,72998;0;;;9,72998;0
Subject #259;26,551;Audio;;;;;50,59537;295,0486;9,72998;0;;;9,72998;0
Subject #259;26,686;Audio;;;;;50,86869;296,6426;9,72998;0;;;9,72998;0
Subject #259;26,815;Audio;;;;;51,13166;298,1762;9,72998;0;;;9,72998;0
Subject #259;26,957;Audio;;;;;51,4185;299,849;9,72998;0;;;9,72998;0
Subject #259;27,080;Audio;;;;;51,66801;301,3041;9,72998;0;;;9,72998;0
Subject #259;27,214;Audio;;;;;51,93955;302,8876;9,72998;0;;;9,72998;0
Subject #259;27,347;Audio;;;;;52,20946;304,4617;9,72998;0;;;9,72998;0
Subject #259;27,474;Audio;;;;;52,46792;305,969;9,72998;0;;;9,72998;0
Subject #259;27,614;Audio;;;;;52,75096;307,6197;9,72998;0;;;9,72998;0
Subject #259;27,746;Audio;;;;;53,01949;309,1857;9,72998;0;;;9,72998;0
Subject #259;27,874;Audio;;;;;53,2792;310,7003;9,72998;0;;;9,72998;0
Subject #259;28,009;Audio;;;;;53,554;312,3029;9,72998;0;;;9,72998;0
Subject #259;28,140;Audio;;;;;53,81947;313,8511;9,72998;0;;;9,72998;0
Subject #259;28,280;Audio;;;;;54,1034;315,5069;9,72998;0;;;9,72998;0
Subject #259;28,414;Audio;;;;;54,37361;317,0827;9,72998;0;;;9,72998;0
Subject #259;28,547;Audio;;;;;54,64385;318,6587;9,72998;0;;;9,72998;0
Subject #259;28,678;Audio;;;;;54,90981;320,2098;9,72998;0;;;9,72998;0
Subject #259;28,814;Audio;;;;;55,18446;321,8115;9,72998;0;;;9,72998;0
Subject #259;28,941;Audio;;;;;55,44338;323,3215;9,72998;0;;;9,72998;0
Subject #259;29,078;Audio;;;;;55,72174;324,9449;9,72998;0;;;9,72998;0
Subject #259;29,208;Audio;;;;;55,98541;326,4825;9,72998;0;;;9,72998;0
Subject #259;29,346;Audio;Left;Task Started;;;56,26364;328,1051;9,72998;0;Left;Task Started;9,72998;0
Subject #259;29,516;Audio;Left;;;;56,60899;330,1191;9,72998;0;Left;;9,72998;0
Subject #259;29,679;Audio;Left;;;;56,94007;332,05;9,72998;0;Left;;9,72998;0
Subject #259;29,783;Audio;Left;;;;57,14854;333,2657;9,72998;0;Left;;9,72998;0
Subject #259;29,941;Audio;Left;;;;57,47057;335,1438;9,72998;0;Left;;9,72998;0
Subject #259;30,074;Audio;Left;;;;57,74114;336,7217;9,72998;0;Left;;9,72998;0
Subject #259;30,206;Audio;Left;;;;58,00814;338,2788;9,72998;0;Left;;9,72998;0
Subject #259;30,349;Audio;Left;;;;58,29907;339,9755;9,72998;0;Left;;9,72998;0
Subject #259;30,478;Audio;Left;;;;58,55169;341,4488;9,72998;0;Left;;9,72998;0
Subject #259;30,611;Audio;Left;;;;58,82187;343,0244;9,72998;0;Left;;9,72998;0
Subject #259;30,740;Audio;Left;;;;59,091;344,5939;9,72998;0;Left;;9,72998;0
Subject #259;30,876;Audio;Left;;;;59,36703;346,2037;9,72998;0;Left;;9,72998;0
Subject #259;31,007;Audio;Left;;;;59,63311;347,7555;9,72998;0;Left;;9,72998;0
Subject #259;31,139;Audio;Left;;;;59,9022;349,3247;9,72998;0;Left;;9,72998;0
Subject #259;31,273;Audio;Left;;;;60,17142;350,8947;9,72998;0;Left;;9,72998;0
Subject #259;31,443;Audio;Left;;;;60,51497;352,8983;9,72998;0;Left;;1,45292;0
Subject #259;31,549;Audio;Left;;;;60,73319;354,1709;9,72998;0;Left;;351,8021;0
Subject #259;31,662;Audio;Left;;;;60,95816;355,4829;9,72998;0;Left;;338,2702;0
Subject #259;31,825;Audio;Left;;;;61,29083;357,423;9,72998;0;Left;;317,91;0
Subject #259;31,993;Audio;Left;;;;61,62928;359,3968;9,72998;0;Left;;305,4969;0
Subject #259;32,152;Audio;Left;;;;61,95269;361,2828;9,72998;0;Left;;301,5797;0
Subject #259;32,318;Audio;Left;;;;62,28983;363,249;9,72998;0;Left;;299,2916;0
Subject #259;32,485;Audio;Left;;;;62,62772;365,2195;9,72998;0;Left;;298,3208;0
Subject #259;32,649;Audio;Left;;;;62,96107;367,1636;9,72998;0;Left;;298,3208;0
Subject #259;32,772;Audio;Left;;;;63,21227;368,6285;9,72998;0;Left;;298,3208;0
Subject #259;32,941;Audio;Left;;;;63,55442;370,6239;9,72998;0;Left;;298,3208;0
Subject #259;33,072;Audio;Left;;;;63,81952;372,17;9,72998;0;Left;;298,3208;0
Subject #259;33,209;Audio;Left;;;;64,09958;373,8032;9,72998;0;Left;;298,3208;0
Subject #259;33,338;Audio;Left;;;;64,36116;375,3287;9,72998;0;Left;;298,3208;0
Subject #259;33,474;Audio;;Success;;;64,63441;376,9223;9,72998;0;;Success;298,3208;0
Subject #259;33,633;Audio;;;;;64,95935;378,8173;9,72998;0;;;298,3208;0
Subject #259;33,742;Audio;;;;;65,17236;380,0595;9,72998;0;;;298,3208;0
Subject #259;33,941;Audio;;;;;65,58266;382,4523;9,72998;0;;;298,3208;0
Subject #259;34,043;Audio;;;;;65,78147;383,6117;9,72998;0;;;298,3208;0
Subject #259;34,176;Audio;;;;;66,04967;385,1758;9,72998;0;;;298,3208;0
Subject #259;34,305;Audio;;;;;66,32262;386,7677;9,72998;0;;;298,3208;0
Subject #259;34,443;Audio;;;;;66,60197;388,3968;9,72998;0;;;300,9767;0
Subject #259;34,622;Audio;;;;;66,96344;390,5048;9,72998;0;;;315,5158;0
Subject #259;34,824;Audio;;;;;67,37251;392,8904;9,72998;0;;;350,1195;0
Subject #259;34,996;Audio;;;;;67,72034;394,9189;9,72998;0;;;1,269399;0
Subject #259;35,110;Audio;;;;;67,95296;396,2756;9,72998;0;;;12,44139;0
Subject #259;35,227;Audio;;;;;68,19013;397,6587;9,72998;0;;;21,99958;0
Subject #259;35,384;Audio;;;;;68,50842;399,5149;9,72998;0;;;24,63591;0
Subject #259;35,513;Audio;;;;;68,76883;401,0335;9,72998;0;;;26,9245;0
Subject #259;35,620;Audio;;;;;68,98717;402,3069;9,72998;0;;;30,22037;0
Subject #259;35,779;Audio;;;;;69,31075;404,194;9,72998;0;;;30,22037;0
Subject #259;35,910;Audio;;;;;69,5657;405,6808;9,72998;0;;;30,22037;0
Subject #259;36,076;Audio;;;;;69,9129;407,7056;9,72998;0;;;30,22037;0
Subject #259;36,203;Audio;;;;;70,17197;409,2165;9,72998;0;;;29,87545;0
Subject #259;36,381;Audio;;;;;70,53174;411,3146;9,72998;0;;;29,87545;0
Subject #259;36,539;Audio;;;;;70,85323;413,1894;9,72998;0;;;29,87545;0
Subject #259;36,643;Audio;;;;;71,06262;414,4106;9,72998;0;;;29,87545;0
Subject #259;36,776;Audio;;;;;71,32085;415,9165;9,72998;0;;;29,87545;0
Subject #259;36,903;Audio;;;;;71,59022;417,4874;9,72998;0;;;29,87545;0
Subject #259;37,036;Audio;;;;;71,86115;419,0675;9,72998;0;;;29,87545;0
Subject #259;37,173;Audio;;;;;72,13631;420,6721;9,72998;0;;;29,87545;0
Subject #259;37,311;Audio;;;;;72,41716;422,31;9,72998;0;;;29,21342;0
Subject #259;37,438;Audio;;;;;72,67554;423,8169;9,72998;0;;;29,21342;0
Subject #259;37,558;Audio;;;;;72,91743;425,2275;9,72998;0;;;28,88716;0
Subject #259;37,755;Audio;;;;;73,31609;427,5525;9,72998;0;;;28,53773;0
Subject #259;37,877;Audio;;;;;73,56641;429,0123;9,72998;0;;;27,85729;0
Subject #259;38,042;Audio;;;;;73,89976;430,9563;9,72998;0;;;27,18005;0
Subject #259;38,156;Audio;;;;;74,1273;432,2834;9,72998;0;;;26,84904;0
Subject #259;38,355;Audio;;;;;74,533;434,6493;9,72998;0;;;26,52277;0
Subject #259;38,516;Audio;;;;;74,86;436,5563;9,72998;0;;;25,86073;0
Subject #259;38,636;Audio;;;;;75,10515;437,986;9,72998;0;;;25,53446;0
Subject #259;38,753;Audio;;;;;75,34081;439,3603;9,72998;0;;;25,20344;0
Subject #259;38,918;Audio;;;;;75,67509;441,3099;9,72998;0;;;25,20344;0
Subject #259;39,041;Audio;;;;;75,9251;442,7679;9,72998;0;;;25,20344;0
Subject #259;39,206;Audio;;;;;76,25996;444,7207;9,72998;0;;;25,20344;0
Subject #259;39,449;Audio;;Task Spawned;89,78036;523,5699;76,74938;447,5749;9,72998;0;;Task Spawned;25,20344;0
Subject #259;39,572;Audio;;;89,78036;523,5699;77,00314;449,0548;9,72998;0;;;25,20344;0
Subject #259;39,702;Audio;;;89,78036;523,5699;77,26707;450,594;9,72998;0;;;25,20344;0
Subject #259;39,805;Audio;;;89,78036;523,5699;77,47564;451,8103;9,72998;0;;;25,20344;0
Subject #259;39,941;Audio;;;89,78036;523,5699;77,75122;453,4174;9,72998;0;;;25,20344;0
Subject #259;40,068;Audio;;;89,78036;523,5699;78,01076;454,9311;9,72998;0;;;25,20344;0
Subject #259;40,201;Audio;;;89,78036;523,5699;78,27955;456,4986;9,72998;0;;;25,20344;0
Subject #259;40,337;Audio;;;89,78036;523,5699;78,55288;458,0927;9,72998;0;;;25,20344;0
Subject #259;40,474;Audio;;;89,78036;523,5699;78,833;459,7263;9,72998;0;;;25,20344;0
Subject #259;40,601;Audio;;;89,78036;523,5699;79,09089;461,2303;9,72998;0;;;25,20344;0
Subject #259;40,735;Audio;;;89,78036;523,5699;79,36092;462,8051;9,72998;0;;;25,20344;0
Subject #259;40,880;Audio;;;89,78036;523,5699;79,6552;464,5213;9,72998;0;;;25,20344;0
Subject #259;41,006;Audio;;;89,78036;523,5699;79,90881;466,0002;9,72998;0;;;25,20344;0
Subject #259;41,137;Audio;;;89,78036;523,5699;80,17656;467,5617;9,72998;0;;;25,20344;0
Subject #259;41,301;Audio;;;89,78036;523,5699;80,50999;469,5063;9,72998;0;;;25,20344;0
Subject #259;41,467;Audio;;;89,78036;523,5699;80,84776;471,4762;9,72998;0;;;25,20344;0
Subject #259;41,601;Audio;;;89,78036;523,5699;81,11847;473,0549;9,72998;0;;;25,20344;0
